wetlandtypecode,vyear,grouptypecode,ecramid,cramver,wetlandclass,wetlandsubclass,wetlandtypedisplay,wetlandtyperowid,userid,userid_updatedby,aaname,projectname,assessmentareaid,projectid,visitdate,createdate,lastupdate,practitioners,practitionerother,aacategorydesc,aacomment,legacygid,programcode,centroidlong,centroidlat,aasize_ha,county,ecoregion,aageomcomment,ispublic,isnottest,indexscore,buffer_landscape_cont,hydrology,physical_structure,biotic_structure,bankfulwidth,average_aa_width,length,upstreamlatitude,upstreamlongitude,downstreamlatitude,downstreamlongitude,datum,flowingwater_riverine,hydroregime_riverine,channelform_riverine,tidalstage_riverine,tidalstage_estuarine,mouthcondition,encompass_estuarine,wetlandorigindesc,managetypes,depressionaltypedesc,encompass_depressional,hydrostate_depressional,hydroregime_depressional,connectstreamfloodplain,definedoutlet,definedinlet,inletoutletsamelocation,distincttopobasin,vpcategorydesc,surfacewater,hydrodescription,peatsoils,encompass_slope,hydrostate_slope,hydroregime_slope
rc,2009,sp,1100,5.0.2,riverine,confined,riverine confined,4,126,,SMC04175,SMC_2009,SMC04175,,2009/06/11,2009/06/11 00:00:00,2022/04/14 23:51:07.409,Karin Wisenbaker (lead practitioner),"Bill Carey, Karin Wisenbaker, Jim Mann",other,,1652,SMC,-119.28002,34.29069,7.4817,Ventura,south coast,,1,1,73,83.00,58.00,75.00,75.00,,,150,,,34.40796,-119.2773,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rc,2009,sp,1101,5.0.2,riverine,confined,riverine confined,4,126,,SMC00911,SMC_2009,SMC00911,,2009/06/04,2009/06/04 00:00:00,2022/04/14 23:51:07.409,Karin Wisenbaker (lead practitioner),"Bill Carey, Jim Mann, Craig Pernot",other,,1653,SMC,-119.28108,34.28538,9.7963,Ventura,south coast,,1,1,83,92.00,83.00,88.00,67.00,,,150,,,34.50718,-119.29587,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rc,2009,sp,1102,5.0.2,riverine,confined,riverine confined,4,126,,SMC02127,SMC_2009,SMC02127,,2009/06/04,2009/06/04 00:00:00,2022/04/14 23:51:07.409,Karin Wisenbaker (lead practitioner),"Bill Carey, Craig Pernot, Jim Mann",other,,1654,SMC,-119.27324,34.29303,5.7376,Ventura,south coast,,1,1,87,92.00,75.00,100.00,81.00,,,150,,,34.42315,-119.26514,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rc,2009,sp,1103,5.0.2,riverine,confined,riverine confined,4,126,,SMC00271,SMC_2009,SMC00271,,2009/06/04,2009/06/04 00:00:00,2022/04/14 23:51:07.409,Karin Wisenbaker (lead practitioner),"Bill Carey, Jim Mann, Craig Pernot",other,,1655,SMC,-119.29228,34.28615,3.32792,Ventura,south coast,,1,1,83,100.00,83.00,50.00,97.00,,,150,,,34.54934,-119.16583,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sp,1104,5.0.2,riverine,non-confined,riverine non-confined,5,126,,SMC01748,SMC_2009,SMC01748,,2009/06/03,2009/06/03 00:00:00,2022/04/14 23:51:07.409,Karin Wisenbaker (lead practitioner),"Bill Carey, Craig Pernot",other,,1656,SMC,-119.28791,34.29027,3.48277,Ventura,south coast,,1,1,74,83.00,67.00,63.00,81.00,,,150,,,34.28728,-118.83025,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rc,2009,sp,1105,5.0.2,riverine,confined,riverine confined,4,126,,SMC01684,SMC_2009,SMC01684,,2009/06/03,2009/06/03 00:00:00,2022/04/14 23:51:07.409,Karin Wisenbaker (lead practitioner),"Bill Carey, Craig Pernot",other,,1657,SMC,-119.26965,34.27953,8.23422,Ventura,south coast,,1,1,27,25.00,33.00,25.00,25.00,,,150,,,34.27721,-118.91575,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rc,2009,sp,1106,5.0.2,riverine,confined,riverine confined,4,126,,SMC03268,SMC_2009,SMC03268,,2009/05/28,2009/05/28 00:00:00,2022/04/14 23:51:07.409,Karin Wisenbaker (lead practitioner),"Bill Carey, Craig Pernot",other,,1658,SMC,-119.28665,34.28045,4.8737,Ventura,south coast,,1,1,48,29.00,50.00,38.00,75.00,,,150,,,34.16272,-119.06248,wgs84,0,perennial,,,,,,,,,,,,,,,,,,,,,,,
rc,2009,sp,1107,5.0.2,riverine,confined,riverine confined,4,126,,SMC01860,SMC_2009,SMC01860,,2009/05/28,2009/05/28 00:00:00,2019/12/06 09:16:00.076,Karin Wisenbaker (lead practitioner),"Bill Carey, Craig Pernot",other,,1659,SMC,-119.27927,34.29564,1.8908,Ventura,south coast,,1,1,58,67.00,50.00,50.00,64.00,,,150,,,34.22206,-118.98194,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sp,1108,5.0.2,riverine,non-confined,riverine non-confined,5,126,,SMC02436,SMC_2009,SMC02436,,2009/05/28,2009/05/28 00:00:00,2022/04/14 23:51:07.409,Karin Wisenbaker (lead practitioner),"Bill Carey, Jim Mann, Craig Pernot",other,,1660,SMC,-119.26499,34.29321,7.17743,Ventura,south coast,,1,1,63,75.00,58.00,50.00,67.00,,,150,,,34.26275,-118.97409,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sp,1109,5.0.2,riverine,non-confined,riverine non-confined,5,126,,SMC04047,SMC_2009,SMC04047,,2009/05/14,2009/05/14 00:00:00,2022/04/14 23:51:07.409,Karin Wisenbaker (lead practitioner),Bill Carey,,,1661,SMC,-119.27105,34.29987,11.58387,Ventura,south coast,,1,1,72,88.00,67.00,75.00,56.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sp,1110,5.0.2,riverine,non-confined,riverine non-confined,5,126,,SMC08766,SMC_2009,SMC08766,,2009/11/17,2009/11/17 00:00:00,2022/04/14 23:51:07.409,Karin Wisenbaker (lead practitioner),"Karin Wisenbaker, Jim Mann",other,,1662,SMC,-117.86326,33.96735,144.22131,Los Angeles,south coast,,1,1,27,25.00,33.00,25.00,25.00,,,,,,33.88539,-118.10839,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1114,5.0.2,riverine,non-confined,riverine non-confined,5,131,,Malibu Creek,SMC_SWAMP_2009,404S11406,,2009/05/11,2009/05/11 00:00:00,2019/12/06 09:16:00.076,Sean Mundell (lead practitioner),"Sean Mundell, Billy Jakl",other,,1671,SMC,-118.69035,34.05021,0.77857,Los Angeles,south coast,,1,1,74,92.00,58.00,75.00,69.00,20,,200,34.050567,-118.690418,34.049223,-118.690125,nad83,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1115,5.0.2,riverine,non-confined,riverine non-confined,5,131,,Medea Creek,SMC_SWAMP_2009,404S05992,,2009/05/12,2009/05/12 00:00:00,2019/12/06 09:16:00.076,Sean Mundell (lead practitioner),Sean Mundell Billy Jakl,impacted,,1673,SMC,-118.75940,34.15719,0.44345,Los Angeles,south coast,,1,1,68,79.00,50.00,75.00,67.00,13,,150,34.159484,-118.760717,34.158288,-118.760191,nad83,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rc,2009,sa,1116,5.0.2,riverine,confined,riverine confined,4,134,,Elizabeth Canyon,SMC_SWAMP_2009,403S00640,,2009/06/04,2009/06/04 00:00:00,2019/12/06 09:16:00.076,Billy Jakl (lead practitioner),"Sean Mundell, Steve Martenuk, William Jakl",other,,1674,SMC,-118.55746,34.60127,0.68386,Los Angeles,south coast,,1,1,82,92.00,75.00,100.00,61.00,15.6,,150,34.6018,-118.5573,34.601,-118.5579,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rc,2009,sa,1117,5.0.2,riverine,confined,riverine confined,4,134,,Sespe Creek,SMC_SWAMP_2009,403S01195,,2009/06/10,2009/06/10 00:00:00,2019/12/06 09:16:00.076,Billy Jakl (lead practitioner),"Sean Mundell, William Jakl",other,,1675,SMC,-119.26679,34.55944,0.75468,Ventura,central coast,,1,1,83,92.00,83.00,88.00,69.00,20,,200,34.5598,-119.266,34.5589,-119.2678,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1118,5.0.2,riverine,non-confined,riverine non-confined,5,134,,Santa Clara River,SMC_SWAMP_2009,403S14156,,2009/06/09,2009/06/09 00:00:00,2019/12/06 09:16:00.076,Billy Jakl (lead practitioner),"Sean Mundell, William Jakl, Steve Martenuk",impacted,,1676,SMC,-118.58086,34.42554,0.661,Los Angeles,south coast,,1,1,57,71.00,42.00,63.00,53.00,38,,200,34.4258,-118.5799,34.4251,-118.5819,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1119,5.0.2,riverine,non-confined,riverine non-confined,5,134,,Santa Clara River,SMC_SWAMP_2009,403S01784,,2009/06/09,2009/06/09 00:00:00,2019/12/06 09:16:00.076,Billy Jakl (lead practitioner),"Sean Mundell, William Jakl, Steve Martenuk",other,,1677,SMC,-118.74611,34.40272,3.78439,Ventura,south coast,,1,1,62,75.00,67.00,50.00,56.00,58,,200,34.4026,-118.7449,34.4021,-118.7471,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1120,5.0.2,riverine,non-confined,riverine non-confined,5,134,,Santa Clara River,SMC_SWAMP_2009,403S01272,,2009/06/09,2009/06/09 00:00:00,2019/12/06 09:16:00.076,Billy Jakl (lead practitioner),"Sean Mundell, William Jakl, Steve Martenuk",other,,1678,SMC,-118.68952,34.40365,2.99551,Los Angeles,south coast,,1,1,68,92.00,58.00,75.00,47.00,38,,200,34.4031,-118.6887,34.4031,-118.6904,nad83,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rc,2009,sa,1121,5.0.2,riverine,confined,riverine confined,4,134,,Piru Creek,SMC_SWAMP_2009,403S01163,,2009/06/08,2009/06/08 00:00:00,2019/12/06 09:16:00.076,Billy Jakl (lead practitioner),"Sean Mundell, William Jakl, Steve Martenuk",other,,1679,SMC,-118.86542,34.69975,0.58359,Ventura,central coast,,1,1,83,100.00,75.00,88.00,67.00,49,,200,34.7008,-118.8665,34.6994,-118.8652,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1122,5.0.2,riverine,non-confined,riverine non-confined,5,134,,Piru Creek,SMC_SWAMP_2009,403S03832,,2009/06/08,2009/06/08 00:00:00,2019/12/06 09:16:00.076,Billy Jakl (lead practitioner),"Sean Mundell, William Jakl, Steve Martenuk",impacted,,1680,SMC,-118.78568,34.40539,1.77633,Ventura,south coast,,1,1,59,79.00,58.00,63.00,36.00,43,,200,34.406,-118.7852,34.4046,-118.7857,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1123,5.0.2,riverine,non-confined,riverine non-confined,5,130,,Segunda Deshecha Canada,SMC_PSA_2009,901S00997,,2009/06/02,2009/06/02 00:00:00,2019/12/06 09:16:00.076,Kirk Vail (lead practitioner),G. Sibbald  K. Vail,,,1681,SMC,-117.61792,33.44132,0.661,Orange,south coast,,1,1,54,67.00,50.00,50.00,50.00,8.5,,200,33.44186,-117.61736,33.44061,-117.61882,nad83,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1124,5.0.2,riverine,non-confined,riverine non-confined,5,131,,Unknown 404S02920,SMC_SWAMP_2009,404S02920,,2009/05/12,2009/05/12 00:00:00,2019/12/06 09:16:00.076,Sean Mundell (lead practitioner),"Sean Mundell, Billy Jakl",impacted,,1682,SMC,-118.76819,34.17868,0.33176,Ventura,south coast,,1,1,62,63.00,67.00,50.00,67.00,10.2,,150,34.178342,-118.768331,34.177508,-118.767051,nad83,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2008,sa,1125,5.0.1,riverine,non-confined,riverine non-confined,5,131,,Lindero Canyon,SMC_SWAMP_2009,404S03048,,2008/05/13,2008/05/13 00:00:00,2019/12/06 09:16:00.076,Sean Mundell (lead practitioner),"Sean Mundell, Billy Jakl",other,,1683,SMC,-118.79124,34.18523,0.32305,Ventura,south coast,,1,1,66,75.00,58.00,75.00,56.00,6,,150,34.185478,-118.791567,34.184486,-118.790852,nad83,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1126,5.0.2,riverine,non-confined,riverine non-confined,5,131,,Unknown 404S08616,SMC_SWAMP_2009,404S08616,,2009/05/13,2009/05/13 00:00:00,2019/12/06 09:16:00.076,Sean Mundell (lead practitioner),"Sean Mundell, Billy Jakl",other,There was only 150m reach between bridges for the AA,1684,SMC,-118.79302,34.12242,0.55275,Los Angeles,south coast,,1,1,62,75.00,50.00,63.00,58.00,24.6,,150,34.122893,-118.793522,34.12187,-118.792466,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1127,5.0.2,riverine,non-confined,riverine non-confined,5,134,,"Unknown Creek, 404S17664",SMC_SWAMP_2009,404S17664,,2009/05/20,2009/05/20 00:00:00,2019/12/06 09:16:00.076,Billy Jakl (lead practitioner),"Sean Mundell, William Jakl",impacted,Concrete channel with fence on both sides of AA boarder. Sediment in channel with willows.,1685,SMC,-118.69648,34.15045,0.36195,Los Angeles,south coast,,1,1,32,25.00,33.00,25.00,44.00,6.5,,160,34.15075,-118.6957,34.1501,-118.6973,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1128,5.0.2,riverine,non-confined,riverine non-confined,5,134,,Las Virgenes Creek,SMC_SWAMP_2009,404S22464,,2009/05/19,2009/05/19 00:00:00,2019/12/06 09:16:00.076,Billy Jakl (lead practitioner),"Sean Mundell, William Jakl",other,,1686,SMC,-118.70704,34.12769,0.55197,Los Angeles,south coast,,1,1,56,54.00,50.00,50.00,69.00,12.3,,120,34.1281,-118.70748,34.12704,-118.70645,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1129,5.0.2,riverine,non-confined,riverine non-confined,5,131,,Medea Creek,SMC_SWAMP_2009,404S16516,,2009/05/18,2009/05/18 00:00:00,2019/12/06 09:16:00.076,Sean Mundell (lead practitioner),"Sean Mundell, Billy Jakl",other,,1687,SMC,-118.75460,34.13012,0.8889,Los Angeles,south coast,,1,1,60,63.00,58.00,75.00,44.00,9.1,,150,34.13025,-118.753547,34.13017,-118.755152,nad83,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1130,5.0.2,riverine,non-confined,riverine non-confined,5,134,,"Las Virgenes, Malibu Creek State Park",SMC_SWAMP_2009,404S17266,,2009/05/19,2009/05/19 00:00:00,2019/12/06 09:16:00.076,Billy Jakl (lead practitioner),"Sean Mundell, William Jakl",other,,1688,SMC,-118.71212,34.10814,0.4678,Los Angeles,south coast,,1,1,80,88.00,83.00,75.00,75.00,7,,150,34.10879,-118.71239,34.10737,-118.71184,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rc,2009,sa,1131,5.0.2,riverine,confined,riverine confined,4,134,,Bear Creek,RCMP_INDEX_2009,405WER318,,2009/07/07,2009/07/07 00:00:00,2019/12/06 09:16:00.076,Billy Jakl (lead practitioner),"Sean Mundell, William Jakl",other,,1689,SWAMP,-117.89131,34.26915,0.63902,Los Angeles,south coast,,1,1,86,100.00,100.00,88.00,56.00,10.8,,150,34.2695,-117.8906,34.2687,-117.8915,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1132,5.0.2,riverine,non-confined,riverine non-confined,5,131,,Sespe Creek upstream of Fillmore,SMC_SWAMP_2009,403S00772,,2009/05/20,2009/05/20 00:00:00,2019/12/06 09:16:00.076,Sean Mundell (lead practitioner),"Sean Mundell, Billy Jakl",other,,1690,SMC,-118.92975,34.41230,6.92282,Ventura,south coast,,1,1,63,79.00,75.00,63.00,36.00,41.3,,200,34.413015,-118.929115,34.411753,-118.928811,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1133,5.0.2,riverine,non-confined,riverine non-confined,5,134,,South Fork Santa Anna River,RCMP_INDEX_2009,801WE1132,,2009/07/08,2009/07/08 00:00:00,2019/12/06 09:16:00.076,Billy Jakl (lead practitioner),"Sean Mundell, William Jakl",other,,1691,SWAMP,-116.84285,34.13276,0.62109,San Bernardino,south coast,,1,1,88,100.00,75.00,100.00,78.00,6,,150,34.132,-116.8428,34.1333,-116.8428,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1134,5.0.2,riverine,non-confined,riverine non-confined,5,131,,Noble Canyon,RCMP_INDEX_2009,911NCPCR2,,2009/07/09,2009/07/09 00:00:00,2019/12/06 09:16:00.076,Sean Mundell (lead practitioner),"Sean Mundell, Billy Jakl",other,,1692,SWAMP,-116.50850,32.86410,0.31785,San Diego,south coast,,1,1,72,92.00,75.00,75.00,44.00,4.67,,150,32.864668,-116.507715,32.864173,-116.509045,wgs84,0,intermittent,,,,,,,,,,,,,,,,,,,,,,,
rc,2009,sa,1135,5.0.2,riverine,confined,riverine confined,4,134,,Coyote Creek,RCMP_INDEX_2009,534CYCANB,,2009/07/14,2009/07/14 00:00:00,2019/12/06 09:16:00.076,Billy Jakl (lead practitioner),"Sean Mundell, William Jakl",other,,1693,SWAMP,-120.47667,38.05668,1.14394,Calaveras,sierra,,1,1,83,100.00,83.00,88.00,61.00,8,,150,38.0572,-120.4765,38.0558,-120.4769,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1136,5.0.2,riverine,non-confined,riverine non-confined,5,134,,Nelder Creek,RCMP_INDEX_2009,539NDCACC,,2009/09/10,2009/09/10 00:00:00,2019/12/06 09:16:00.076,Billy Jakl (lead practitioner),"William Jakl, Steve Martenuk",other,,1695,SWAMP,-119.59519,37.42698,1.01734,Madera,sierra,,1,1,84,100.00,83.00,75.00,78.00,3.5,,150,37.42727,-119.59509,37.42605,-119.59572,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rc,2009,sa,1137,5.0.2,riverine,confined,riverine confined,4,131,,Penitencia Creek,RCMP_SWAMP_2009,205COY140,,2009/07/14,2009/07/14 00:00:00,2019/12/06 09:16:00.076,Sean Mundell (lead practitioner),"Sean Mundell, Billy Jakl",other,,1696,SWAMP,-121.79616,37.39982,0.86502,Santa Clara,bay/delta,,1,1,70,92.00,67.00,75.00,44.00,7.9,,150,37.400601,-121.796267,37.399482,-121.797113,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,"r,sa",1138,5.0.2,riverine,non-confined,riverine non-confined,5,134,,Little Butano Creek,"Reference Network, RCMP_SWAMP_2009",202BUT050,,2009/07/15,2009/07/15 00:00:00,2019/12/06 09:16:00.076,Billy Jakl (lead practitioner),"Sean Mundell, William Jakl",other,,1697,SWAMP,-122.33263,37.21030,0.78746,San Mateo,bay/delta,,1,1,92,100.00,83.00,88.00,97.00,5.2,,100,37.21076,-122.23217,37.20984,-122.3324,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rc,2009,sa,1139,5.0.2,riverine,confined,riverine confined,4,134,,Stevens Creek Canyon Trail,RCMP_SWAMP_2009,205STE110,,2009/07/15,2009/07/15 00:00:00,2019/12/06 09:16:00.076,Billy Jakl (lead practitioner),"Sean Mundell, William Jakl",other,,1698,SWAMP,-122.12588,37.28735,0.39719,Santa Clara,bay/delta,,1,1,79,100.00,75.00,88.00,53.00,7.9,,100,37.28762,-122.1265,37.28696,-122.12589,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1140,5.0.2,riverine,non-confined,riverine non-confined,5,134,,San Pedro Creek MF,RCMP_SWAMP_2009,202SPE090,,2009/07/16,2009/07/16 00:00:00,2019/12/06 09:16:00.076,Billy Jakl (lead practitioner),"Sean Mundell, William Jakl",other,,1699,SWAMP,-122.46295,37.57507,0.18005,San Mateo,bay/delta,,1,1,69,92.00,67.00,38.00,78.00,3,,100,37.5749,-122.4623,37.5749,-122.4634,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rc,2009,sa,1141,5.0.2,riverine,confined,riverine confined,4,131,,Dillon Creek,RCMP_SWAMP_2009,105DLCDCC,,2009/07/21,2009/07/21 00:00:00,2019/12/06 09:16:00.076,Sean Mundell (lead practitioner),"Sean Mundell, Adam Newman",other,,1700,SWAMP,-123.54378,41.56939,0.94274,Siskiyou,klamath/north coast,,1,1,83,100.00,83.00,75.00,75.00,16.6,,160,41.568779,-123.543898,41.570134,-123.543632,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1142,5.0.2,riverine,non-confined,riverine non-confined,5,131,,Little Carson Creek,RCMP_SWAMP_2009,201LAG380,,2009/07/28,2009/07/28 00:00:00,2019/12/06 09:16:00.076,Sean Mundell (lead practitioner),"Sean Mundell, Billy Jakl",other,,1701,SWAMP,-122.65473,37.96874,0.82362,Marin,bay/delta,,1,1,82,100.00,100.00,75.00,53.00,5.7,,150,37.96718,-122.65154,37.9672,-122.65297,wgs84,,,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1143,5.0.2,riverine,non-confined,riverine non-confined,5,131,,Sonoma Creek below Adobe Cyn Rd.,RCMP_SWAMP_2009,206SON300,,2009/07/28,2009/07/28 00:00:00,2019/12/06 09:16:00.076,Sean Mundell (lead practitioner),"Sean Mundell, Billy Jakl",other,,1702,SWAMP,-122.52980,38.44246,0.56163,Sonoma,bay/delta,,1,1,73,88.00,67.00,75.00,61.00,7.3,,150,38.44241,-122.52975,38.44264,-122.53144,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1144,5.0.2,riverine,non-confined,riverine non-confined,5,131,,North Arm Rice Creek,RCMP_SWAMP_2009,518RCNAPC,,2009/07/29,2009/07/29 00:00:00,2019/12/06 09:16:00.076,Sean Mundell (lead practitioner),"Sean Mundell, Billy Jakl",other,,1704,SWAMP,-121.44117,40.39804,0.66903,Plumas,modoc,,1,1,92,100.00,100.00,100.00,67.00,11,,150,40.39875,-121.44086,40.39766,-121.44084,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1145,5.0.2,riverine,non-confined,riverine non-confined,5,131,,Willow Creek,RCMP_SWAMP_2009,633WIL001,,2009/08/03,2009/08/03 00:00:00,2019/12/06 09:16:00.076,Sean Mundell (lead practitioner),"Sean Mundell, Billy Jakl",other,,1705,SWAMP,-119.91762,38.78524,0.52709,Alpine,sierra,,1,1,87,100.00,83.00,88.00,78.00,5.2,,150,38.78603,-119.91707,38.7852,-119.91777,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1146,5.0.2,riverine,non-confined,riverine non-confined,5,131,,Clark Fork Stanislaus River,RCMP_SWAMP_2009,534CFSAIM,,2009/08/03,2009/08/03 00:00:00,2019/12/06 09:16:00.076,Sean Mundell (lead practitioner),"Sean Mundell, Billy Jakl",other,,1706,SWAMP,-119.74158,38.41637,1.077,Tuolumne,sierra,,1,1,83,100.00,83.00,75.00,75.00,15.6,,150,38.41625,-119.74073,38.41626,-119.7424,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1147,5.0.2,riverine,non-confined,riverine non-confined,5,131,,Unamed Creek,RCMP_INDEX_2009,513UNCAKC,,2009/08/13,2009/08/13 00:00:00,2019/12/06 09:16:00.076,Sean Mundell (lead practitioner),"Sean Mundell, Adam Newman",other,,1707,SWAMP,-122.50720,39.16710,0.22128,Lake,klamath/north coast,,1,1,79,88.00,83.00,75.00,69.00,9.3,,150,39.166829,-122.506442,39.167535,-122.507712,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1148,5.0.2,riverine,non-confined,riverine non-confined,5,131,,Lopez Canyon Creek,RCMP_SWAMP_2009,310LPCBPC,,2009/08/20,2009/08/20 00:00:00,2019/12/06 09:16:00.076,Sean Mundell (lead practitioner),"Billy Jakl, Steve Martenuk",other,The mapping for this site is really rough. Every time I switched to an aerial view it brought me somewhere else. I had to draw the AA in topo. Mapping for this program is seriously pre-historic. I have a kmz. that will do much better of a job. How much funding does it take to map a simple lat long input into this map? ,1708,SWAMP,-120.52249,35.26562,0.97364,San Luis Obispo,central coast,,1,1,79,100.00,83.00,75.00,58.00,6.7,,150,35.26681,-120.52242,35.26595,-120.57278,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1149,5.0.2,riverine,non-confined,riverine non-confined,5,131,,Soltice Canyon Creek,SMC_RCMP_SWAMP_2009,404BA1166,,2009/08/20,2009/08/20 00:00:00,2019/12/06 09:16:00.076,Sean Mundell (lead practitioner),"Billy Jakl, Steve Martenuk",other,,1709,SMC,-118.75099,34.03773,0.39859,Los Angeles,south coast,,1,1,79,92.00,83.00,75.00,67.00,3.8,,150,34.03813,-118.75196,34.03765,-118.75058,wgs84,,,,,,,,,,,,,,,,,,,,,,,,,
rc,2009,sa,1150,5.0.2,riverine,confined,riverine confined,4,131,,Last Chance Creek,RCMP_SWAMP_2009,518PS0029,,2009/08/31,2009/08/31 00:00:00,2019/12/06 09:16:00.076,Sean Mundell (lead practitioner),"Billy Jakl, Steve Martenuk",other,,1710,SWAMP,-120.62639,40.06092,0.85765,Plumas,sierra,,1,1,89,100.00,83.00,88.00,86.00,32.1,,150,40.0594,-120.6244,40.06096,-120.6267,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1151,5.0.2,riverine,non-confined,riverine non-confined,5,131,,Calaveras Creek,RCMP_SWAMP_2009,531PS0169,,2009/08/31,2009/08/31 00:00:00,2019/12/06 09:16:00.076,Sean Mundell (lead practitioner),"Billy Jakl, Steve Martenuk",other,,1711,SWAMP,-121.21449,38.03317,0.39668,San Joaquin,bay/delta,,1,1,45,67.00,33.00,25.00,53.00,5.1,,150,38.03143,-121.21635,38.03055,-121.217458,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2009,sa,1152,5.0.2,riverine,non-confined,riverine non-confined,5,131,,Big Chico Creek,RCMP_SWAMP_2009,509BCCBPW,,2009/08/31,2009/08/31 00:00:00,2019/12/06 09:16:00.076,Sean Mundell (lead practitioner),"Billy Jakl, Steve Martenuk",other,,1712,SWAMP,-121.70762,39.86841,0.46635,Butte,modoc,,1,1,82,100.00,67.00,75.00,86.00,16.3,,150,39.82004,-121.70768,39.8691,-121.70756,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
rnc,2010,,1153,5.0.2,riverine,non-confined,riverine non-confined,5,134,,Nacimiento River,,309PS0043,,2010/01/12,2010/01/12 00:00:00,2014/03/03 14:33:19.966,Billy Jakl (lead practitioner),,,,1713,,-120.83814,35.75722,1.46847,San Luis Obispo,central coast,,1,1,76,100.00,58.00,75.00,69.00,,,,,,,,nad83,,,,,,,,,,,,,,,,,,,,,,,,,
rc,2010,sa,1154,5.0.2,riverine,confined,riverine confined,4,134,,Balm of Gilead Creek ~2mi above Eel R.,RCMP_SWAMP_2009,111BGCAER,,2010/01/12,2010/01/12 00:00:00,2019/12/06 09:16:00.076,Billy Jakl (lead practitioner),"William Jakl, Sean Mundell",other,,1714,SWAMP,-123.05938,40.02095,0.92975,Trinity,klamath/north coast,,1,1,82,100.00,75.00,88.00,64.00,11.6,,150,40.02068,-123.05884,40.0211,-123.0605,wgs84,1,perennial,,,,,,,,,,,,,,,,,,,,,,,
